year,source_sheet,position_no,supervisor,unit,job_name,job_code,recruit_count,stage,subject,user_type,major_req,edu_req,degree_req,age_req,qualification,exam_category,exam_subcategory,exam_code,exam_method,need_professional_written,need_practical_test,interview_method,ratio,direct_to_written_threshold,consult_phone,notice_url,is_core_it,is_adjacent_digital,it_scope
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03810,南宁经济技术开发区文体教育局,南宁市江南区群益小学,小学信息技术教师,1450103810,1,小学,信息技术,实名编制,计算机科学与技术类、小学教育、计算机教育、教育技术学,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03835,南宁经济技术开发区文体教育局,南宁市江南区罗村小学,小学信息技术教师,1450103835,1,小学,信息技术,实名编制,计算机科学与技术类、小学教育、计算机教育、教育技术学,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03851,南宁经济技术开发区文体教育局,南宁市金凯路小学,小学信息技术教师,1450103851,1,小学,信息技术,实名编制,信息管理与信息系统、计算机技术、计算机软件技术、计算机网络技术、计算机系统维护、计算机应用与维护,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03852,南宁经济技术开发区文体教育局,南宁市金凯路小学,小学信息技术教师（聘用教师控制数）,1450103852,1,小学,信息技术,聘用教师控制数,信息管理与信息系统、计算机技术、计算机软件技术、计算机网络技术、计算机系统维护、计算机应用与维护、计算机信息技术、计算机信息应用、计算机管理、计算机应用、计算机多媒体技术、计算机教育,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03866,南宁经济技术开发区文体教育局,南宁市奥园小学,小学信息技术教师,1450103866,2,小学,信息技术,实名编制,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用、网络工程,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03876,南宁经济技术开发区文体教育局,南宁市奥园小学,小学信息技术教师（聘用教师控制数）,1450103876,1,小学,信息技术,聘用教师控制数,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用、网络工程,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03893,南宁经济技术开发区文体教育局,南宁市江南区高山塘小学,小学信息技术教师（聘用教师控制数）,1450103893,1,小学,信息技术,聘用教师控制数,计算机科学与技术、教育技术学、自动化、网络工程、软件工程、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03910,南宁经济技术开发区文体教育局,南宁经济技术开发区第三小学,小学信息技术教师,1450103910,1,小学,信息技术,实名编制,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用,本科及以上,学士及以上,18-40周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03911,南宁经济技术开发区文体教育局,南宁经济技术开发区第三小学,小学信息技术教师（聘用教师控制数）,1450103911,1,小学,信息技术,聘用教师控制数,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03928,南宁经济技术开发区文体教育局,南宁市江南区平阳小学,小学信息技术教师（聘用教师控制数）,1450103928,1,小学,信息技术,聘用教师控制数,计算机科学与技术、计算机科学、计算机技术、计算机科学技术、计算机信息技术、计算机教育、教育技术学,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03951,南宁经济技术开发区文体教育局,南宁经济技术开发区第一小学,小学信息技术教师,1450103951,1,小学,信息技术,实名编制,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用、网络工程,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03965,南宁经济技术开发区文体教育局,南宁市江南区居仁小学,小学信息技术教师,1450103965,1,小学,信息技术,实名编制,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用,大专及以上,无要求,18-40周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,03990,南宁经济技术开发区文体教育局,南宁市碧翠园学校,小学信息技术教师（聘用教师控制数）,1450103990,1,小学,信息技术,聘用教师控制数,计算机科学、计算机技术、计算机科学技术、计算机科学与技术,本科及以上,学士及以上,18-40周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04010,南宁经济技术开发区文体教育局,南宁市碧翠园学校,初中信息技术教师,1450104010,1,初中,信息技术,实名编制,计算机科学、计算机技术、计算机科学技术、计算机科学与技术,本科及以上,学士及以上,18-30周岁,具有教师系列初级及以上职称；初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04023,南宁经济技术开发区文体教育局,南宁市江南区明阳中学,初中信息技术教师（聘用教师控制数）,1450104023,1,初中,信息技术,聘用教师控制数,计算机科学与技术类、教育技术学、电子信息科学与工程,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04033,南宁经济技术开发区文体教育局,南宁市江南区明阳第二初级中学,小学信息技术教师,1450104033,1,小学,信息技术,实名编制,计算机科学与技术类、计算机教育,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04056,南宁经济技术开发区文体教育局,南宁经济技术开发区光明路学校,小学信息技术教师（聘用教师控制数）,1450104056,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、现代教育技术,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04091,南宁经济技术开发区文体教育局,南宁经济技术开发区光明路学校,初中信息技术教师,1450104091,1,初中,信息技术,实名编制,计算机科学与技术类、计算机教育、教育技术学,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04101,南宁经济技术开发区文体教育局,南宁市江南区那洪中学,初中信息技术教师（聘用教师控制数）,1450104101,1,初中,信息技术,聘用教师控制数,计算机科学与技术、网络工程、信息安全、数字媒体技术、电子与计算机工程、数据科学与大数据技术、计算机科学技术,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04112,南宁经济技术开发区文体教育局,南宁经济技术开发区第一初级中学,初中信息技术教师（聘用教师控制数）,1450104112,1,初中,信息技术,聘用教师控制数,计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、计算机应用,本科及以上,学士及以上,18-30周岁,具有教师系列初级及以上职称；初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04145,南宁经济技术开发区文体教育局,南宁经济技术开发区星光初级中学,初中信息技术教师,1450104145,1,初中,信息技术,实名编制,计算机科学、计算机技术、计算机科学技术、计算机教育、计算机信息科学、计算机信息技术、计算机科学与技术、教育技术学、计算机应用,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04218,南宁市宾阳县教育局,宾阳县职业技术学校,中职信息技术教师,1450104218,1,中职,信息技术,实名编制,计算机科学与技术类、计算机教育、教育技术学、现代教育技术,本科及以上,无要求,18-35周岁,具有高中或中等职业学校及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-8229591,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04236,南宁市宾阳县教育局,宾阳县宾州镇永武完小,小学信息技术教师（聘用教师控制数）,1450104236,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、计算机教育、教育技术学、现代教育技术,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-8229591,,True,False,信息技术/信息科技
2022,南宁市2022年公开考试招聘中小学教师岗位计划表,04252,南宁市宾阳县教育局,宾阳县宾州镇恭村完小,小学信息技术教师（聘用教师控制数),1450104252,1,小学,信息技术,聘用教师控制数,计算机科学与技术类、计算机教育、教育技术学、现代教育技术,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-8229591,,True,False,信息技术/信息科技
2023,Sheet1,1341,南宁市兴宁区教育局,南宁市解放路小学,小学信息技术教师（聘用教师控制数）,1450101341,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3290742,,True,False,信息技术/信息科技
2023,Sheet1,1432,南宁市江南区教育局,南宁市五一路学校,初中信息技术教师（聘用教师控制数）,1450101432,1,初中,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,无要求,18-45周岁,具有教师系列中级及以上职称；初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4810932,,True,False,信息技术/信息科技
2023,Sheet1,1473,南宁市江南区教育局,南宁市壮锦学校,小学信息技术教师（聘用教师控制数）,1450101473,1,小学,信息技术,聘用教师控制数,计算机科学及技术类,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4810932,,True,False,信息技术/信息科技
2023,Sheet1,1549,南宁市良庆区教育局,南宁市良庆区金良路小学,小学信息技术教师（聘用教师控制数）,1450101549,1,小学,信息技术,聘用教师控制数,教育技术学专业，计算机科学与技术类,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2023,Sheet1,1563,南宁市良庆区教育局,南宁市百灵路小学,小学信息技术教师（聘用教师控制数）,1450101563,1,小学,信息技术,聘用教师控制数,教育技术学专业，计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2023,Sheet1,1585,南宁市良庆区教育局,南宁市良庆区春华路小学,小学信息技术教师（聘用教师控制数）,1450101585,1,小学,信息技术,聘用教师控制数,教育技术学专业，计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4503008、0771-4501877,,True,False,信息技术/信息科技
2023,Sheet1,1642,南宁高新技术产业开发区教育局,南宁市高新小学,小学信息技术教师（聘用教师控制数）,1450101642,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2023,Sheet1,1644,南宁高新技术产业开发区教育局,南宁市新际路小学,小学信息技术教师（聘用教师控制数）,1450101644,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2023,Sheet1,1658,南宁高新技术产业开发区教育局,南宁高新技术产业开发区路西小学,小学信息技术教师（聘用教师控制数）,1450101658,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-3185216、0771-5816946,,True,False,信息技术/信息科技
2023,Sheet1,1701,南宁经济技术开发区文体教育局,南宁经济技术开发区八桂绿城小学,小学信息技术教师（聘用教师控制数）,1450101701,1,小学,信息技术,聘用教师控制数,计算机科学与技术类，信息管理与信息系统专业,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1707,南宁经济技术开发区文体教育局,南宁经济技术开发区普罗旺斯小学,小学信息技术教师（聘用教师控制数）,1450101707,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1723,南宁经济技术开发区文体教育局,南宁经济技术开发区第二小学,小学信息技术教师,1450101723,1,小学,信息技术,实名编制,计算机科学与技术类，教育技术学专业,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1741,南宁经济技术开发区文体教育局,南宁市金阳路小学,小学信息技术教师,1450101741,1,小学,信息技术,实名编制,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1751,南宁经济技术开发区文体教育局,南宁市沛阳路小学,小学信息技术教师（聘用教师控制数）,1450101751,1,小学,信息技术,聘用教师控制数,计算机科学与技术类，教育技术学专业,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1755,南宁经济技术开发区文体教育局,南宁市金凯路小学,小学信息技术教师（聘用教师控制数）,1450101755,1,小学,信息技术,聘用教师控制数,计算机科学与技术类，信息管理与信息系统专业,本科及以上,学士及以上,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1771,南宁经济技术开发区文体教育局,南宁市江南区高岭小学,小学信息技术教师,1450101771,1,小学,信息技术,实名编制,计算机科学与技术类，计算机教育专业,本科及以上,学士及以上,18-35周岁,具有教师系列初级及以上职称；小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1832,南宁经济技术开发区文体教育局,南宁经济技术开发区星光初级中学,初中信息技术教师,1450101832,2,初中,信息技术,实名编制,计算机科学与技术类，教育技术学专业,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1839,南宁经济技术开发区文体教育局,南宁市江南区那洪中学,初中信息技术教师,1450101839,1,初中,信息技术,实名编制,计算机科学与技术类，教育技术学专业、电子信息科学与工程专业,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1874,南宁经济技术开发区文体教育局,南宁市江南区明阳第二初级中学,初中信息技术教师（聘用教师控制数）,1450101874,1,初中,信息技术,聘用教师控制数,计算机科学与技术类，计算机教育专业、教育技术学专业、现代教育技术硕士专业、学科教学硕士专业,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-4950207,,True,False,信息技术/信息科技
2023,Sheet1,1898,广西-东盟经济技术开发区管理委员会,广西-东盟经济技术开发区（南宁华侨投资区）华侨中学,初中信息技术教师,1450101898,1,初中,信息技术,实名编制,计算机科学与技术专业、电子信息技术专业、教育技术专业,本科及以上,无要求,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-6336691,,True,False,信息技术/信息科技
2023,Sheet1,1899,广西-东盟经济技术开发区管理委员会,广西-东盟经济技术开发区（南宁华侨投资区）华侨中学,初中信息技术教师（聘用教师控制数）,1450101899,1,初中,信息技术,聘用教师控制数,计算机科学与技术专业、电子信息技术专业、教育技术专业,本科及以上,无要求,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-6336691,,True,False,信息技术/信息科技
2023,Sheet1,1964,广西-东盟经济技术开发区管理委员会,广西-东盟经济技术开发区（南宁华侨投资区）上平路小学,小学信息技术教师,1450101964,1,小学,信息技术,实名编制,计算机科学与技术类,本科及以上,无要求,18-30周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-6336691,,True,False,信息技术/信息科技
2023,Sheet1,2078,南宁市宾阳县教育局,宾阳县古辣镇中心学校,小学信息技术教师（聘用教师控制数）,1450102078,1,小学,信息技术,聘用教师控制数,计算机科学与技术类，计算机教育专业、教育技术学专业、现代教育技术专业,大专及以上,无要求,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,否,,0771-8229591,,True,False,信息技术/信息科技
2023,Sheet1,2207,南宁市隆安县教育局,隆安县中等职业技术学校,中职信息技术教师,1450102207,1,中职,信息技术,实名编制,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有高中或中等职业学校及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,否,,0771-6528702,,True,False,信息技术/信息科技
2024,Sheet1,14,南宁市江南区教育局,南宁市江南小学,小学信息技术教师（聘用教师控制数）,1450101240,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,,,0771-4810932,,True,False,信息技术/信息科技
2024,Sheet1,47,南宁市江南区教育局,南宁市江南区文岭小学,小学信息技术教师（聘用教师控制数）,1450101273,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,,,0771-4810932,,True,False,信息技术/信息科技
2024,Sheet1,105,南宁市江南区教育局,南宁经济技术开发区第一小学,小学信息技术教师（聘用教师控制数）,1450101331,1,小学,信息技术,聘用教师控制数,数字媒体技术专业，智能科学与技术专业，电影制作专业，新媒体技术专业，虚拟现实技术专业，计算机多媒体技术专业，多媒体制作专业，计算机与智能科学专业，教育技术学专业，计算机教育专业,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,,,0771-4810932,,True,False,信息技术/信息科技
2024,Sheet1,255,南宁市兴宁区教育局,南宁市兴宁区天德路学校,初中信息技术教师（聘用教师控制数）,1450101481,1,初中,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,,,0771-3290742,,True,False,信息技术/信息科技
2024,Sheet1,322,南宁市兴宁区教育局,南宁市兴宁区金川路小学,小学信息技术教师（聘用教师控制数）,1450101548,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,,,0771-3290742,,True,False,信息技术/信息科技
2024,Sheet1,333,南宁市兴宁区教育局,南宁市兴宁区平云路北段小学,小学信息技术教师（聘用教师控制数）,1450101559,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,,,0771-3290742,,True,False,信息技术/信息科技
2024,Sheet1,344,南宁市兴宁区教育局,南宁市兴宁区红光路小学,小学信息技术教师（聘用教师控制数）,1450101570,1,小学,信息技术,聘用教师控制数,计算机科学与技术类,本科及以上,学士及以上,18-35周岁,具有小学及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,小学教师岗位,41,,否,否,,,,0771-3290742,,True,False,信息技术/信息科技
2024,Sheet1,375,南宁市西乡塘区教育局,南宁市第三十七中学,初中信息技术教师（聘用教师控制数）,1450101601,2,初中,信息技术,聘用教师控制数,计算机科学与技术类，计算机教育专业，电子信息科学与技术专业，学科教学（信息技术）专业,本科及以上,学士及以上,18-35周岁,具有初中及以上教师资格证书和普通话水平测试等级证书（二级乙等及以上）,中小学教师类（D类）,中学教师岗位,42,,否,否,,,,0771-3397153,,True,False,信息技术/信息科技
2025,去色版,30,南宁市教育局,南宁市第二中学,中学信息技术教师（聘用教师控制数）,250030,1,中学,信息技术,聘用教师控制数,计算机科学与技术类，教育技术学专业,大学本科及以上,学士及以上,18-40周岁,中级及以上,,,,直接面试,,,,1:3,,0771-5757880,http://jy.nanning.gov.cn/,True,False,信息技术/信息科技
2025,去色版,116,南宁市教育局,南宁市第八中学,中学信息技术教师（聘用教师控制数）,250116,1,中学,信息技术,聘用教师控制数,现代教育技术专业，课程与教学论专业，计算机科学与技术专业，计算机技术专业，计算机应用技术专业,研究生,硕士及以上,18-35周岁,无要求,,,,直接面试,,,,1:3,,0771-3939479,http://jy.nanning.gov.cn/,True,False,信息技术/信息科技
2025,去色版,181,南宁市教育局,南宁市第十四中学,中学信息技术教师（聘用教师控制数）,250181,1,中学,信息技术,聘用教师控制数,现代教育技术专业，计算机技术专业，计算机科学与技术专业,研究生,硕士及以上,18-35周岁,无要求,,,,直接面试,,,,1:3,,0771-5718695,http://jy.nanning.gov.cn/,True,False,信息技术/信息科技
2025,去色版,236,南宁市教育局,南宁沛鸿民族中学,中学信息技术教师一（聘用教师控制数）,250236,2,中学,信息技术,聘用教师控制数,计算机科学与技术类，教育技术学专业,大学本科及以上,学士及以上,18-30周岁,无要求,,,,笔试+面试,,,,1:3,,0771-5320955,http://jy.nanning.gov.cn/,True,False,信息技术/信息科技
2025,去色版,237,南宁市教育局,南宁沛鸿民族中学,中学信息技术教师二（聘用教师控制数）,250237,1,中学,信息技术,聘用教师控制数,计算机科学与技术类，教育技术学专业,研究生,硕士及以上,18-30周岁,无要求,,,,直接面试,,,,1:3,,0771-5320955,http://jy.nanning.gov.cn/,True,False,信息技术/信息科技
2025,去色版,270,南宁市教育局,南宁市第二十一中学,中学信息技术教师（聘用教师控制数）,250270,1,中学,信息技术,聘用教师控制数,计算机科学与技术专业，计算机科学专业，计算机技术专业，计算机科学技术专业，计算机应用技术专业,大学本科及以上,学士及以上,18-35周岁,无要求,,,,笔试+面试,,,,1:3,,0771-4923083,http://jy.nanning.gov.cn/,True,False,信息技术/信息科技
